omics_node,cell_node,gene_node,weight
1,146,72,1.0
1,146,74,
1,146,75,
1,146,76,
1,146,78,1.0
1,146,79,
1,146,80,
1,146,81,1.0
1,146,82,
1,146,83,1.0
1,146,84,
1,146,85,
1,146,87,
1,146,89,
1,146,91,
1,146,92,
1,146,93,
1,146,94,
1,146,95,1.0
1,146,96,1.0
1,146,97,
1,146,99,
1,146,100,
1,146,102,1.0
1,146,103,
1,146,104,
1,146,105,
1,146,106,1.0
1,146,107,1.0
1,146,108,
1,146,109,1.0
1,146,110,
1,146,111,
1,146,114,1.0
1,146,115,
1,146,116,
1,146,117,
1,146,119,
1,147,61,1.0
1,147,62,
1,147,63,1.0
1,147,64,1.0
1,147,65,
1,147,66,
1,147,67,1.0
1,147,68,
1,147,69,
1,147,70,1.0
1,147,71,1.0
1,147,72,1.0
1,147,74,
1,147,75,
1,147,76,
1,147,78,1.0
1,147,79,
1,147,80,
1,147,81,1.0
1,147,82,
1,147,83,1.0
1,147,84,
1,147,85,
1,147,87,
1,147,89,
1,147,90,1.0
1,147,91,
1,147,92,
1,147,93,
1,147,94,
1,147,95,1.0
1,147,96,1.0
1,147,97,
1,147,99,
1,147,100,
1,147,102,1.0
1,147,103,
1,147,104,
1,147,105,
1,147,106,1.0
1,147,108,
1,147,109,1.0
1,147,110,
1,147,111,
1,147,114,1.0
1,147,115,
1,147,116,
1,147,117,
1,147,119,
1,148,61,1.0
1,148,62,
1,148,63,1.0
1,148,64,1.0
1,148,65,
1,148,66,
1,148,67,1.0
1,148,68,
1,148,69,
1,148,70,1.0
1,148,71,1.0
1,148,72,1.0
1,148,73,1.0
1,148,74,
1,148,75,
1,148,76,
1,148,78,1.0
1,148,79,
1,148,80,
1,148,81,1.0
1,148,82,
1,148,83,1.0
1,148,84,
1,148,85,
1,148,86,1.0
1,148,87,
1,148,89,
1,148,90,1.0
1,148,91,
1,148,92,
1,148,93,
1,148,94,
1,148,95,1.0
1,148,96,1.0
1,148,97,
1,148,99,
1,148,100,
1,148,101,1.0
1,148,102,1.0
1,148,103,
1,148,104,
1,148,105,
1,148,106,1.0
1,148,107,1.0
1,148,108,
1,148,109,1.0
1,148,110,
1,148,111,
1,148,115,
1,148,116,
1,148,117,
1,148,118,1.0
1,148,119,
1,149,61,1.0
1,149,62,
1,149,63,1.0
1,149,64,1.0
1,149,65,
1,149,66,
1,149,68,
1,149,69,
1,149,71,1.0
1,149,72,1.0
1,149,73,1.0
1,149,74,
1,149,75,
1,149,76,
1,149,78,1.0
1,149,79,
1,149,80,
1,149,81,1.0
1,149,82,
1,149,83,1.0
1,149,84,
1,149,85,
1,149,87,
1,149,89,
1,149,90,1.0
1,149,91,
1,149,92,
1,149,93,
1,149,94,
1,149,95,1.0
1,149,96,1.0
1,149,97,
1,149,99,
1,149,100,
1,149,102,1.0
1,149,103,
1,149,104,
1,149,105,
1,149,107,1.0
1,149,108,
1,149,109,1.0
1,149,110,
1,149,111,
1,149,113,1.0
1,149,114,1.0
1,149,115,
1,149,116,
1,149,117,
1,149,119,
1,150,61,1.0
1,150,62,
1,150,63,1.0
1,150,65,
1,150,66,
1,150,68,
1,150,69,
1,150,72,1.0
1,150,73,1.0
1,150,74,
1,150,75,
1,150,76,
1,150,78,1.0
1,150,79,
1,150,80,
1,150,81,1.0
1,150,82,
1,150,83,1.0
1,150,84,
1,150,85,
1,150,87,
1,150,89,
1,150,90,1.0
1,150,91,
1,150,92,
1,150,93,
1,150,94,
1,150,95,1.0
1,150,96,1.0
1,150,97,
1,150,99,
1,150,100,
1,150,102,1.0
1,150,103,
1,150,104,
1,150,105,
1,150,108,
1,150,109,1.0
1,150,110,
1,150,111,
1,150,113,1.0
1,150,114,1.0
1,150,115,
1,150,116,
1,150,117,
1,150,119,
1,151,61,1.0
1,151,62,
1,151,64,1.0
1,151,65,
1,151,66,
1,151,68,
1,151,69,
1,151,71,1.0
1,151,72,1.0
1,151,73,1.0
1,151,74,
1,151,75,
1,151,76,
1,151,78,1.0
1,151,79,
1,151,80,
1,151,81,1.0
1,151,82,
1,151,83,1.0
1,151,84,
1,151,85,
1,151,87,
1,151,89,
1,151,90,1.0
1,151,91,
1,151,92,
1,151,93,
1,151,94,
1,151,95,1.0
1,151,96,1.0
1,151,97,
1,151,99,
1,151,100,
1,151,102,1.0
1,151,103,
1,151,104,
1,151,105,
1,151,108,
1,151,109,1.0
1,151,110,
1,151,111,
1,151,113,1.0
1,151,115,
1,151,116,
1,151,117,
1,151,119,
1,152,61,1.0
1,152,62,
1,152,63,1.0
1,152,65,
1,152,66,
1,152,68,
1,152,69,
1,152,72,1.0
1,152,73,1.0
1,152,74,
1,152,75,
1,152,76,
1,152,77,1.0
1,152,78,1.0
1,152,79,
1,152,80,
1,152,81,1.0
1,152,82,
1,152,83,1.0
1,152,84,
1,152,85,
1,152,87,
1,152,89,
1,152,90,1.0
1,152,91,
1,152,92,
1,152,93,
1,152,94,
1,152,95,1.0
1,152,96,1.0
1,152,97,
1,152,99,
1,152,100,
1,152,102,1.0
1,152,103,
1,152,104,
1,152,105,
1,152,107,1.0
1,152,108,
1,152,109,1.0
1,152,110,
1,152,111,
1,152,113,1.0
1,152,115,
1,152,116,
1,152,117,
1,152,118,1.0
1,152,119,
1,153,62,
1,153,65,
1,153,66,
1,153,68,
1,153,69,
1,153,71,1.0
1,153,72,1.0
1,153,73,1.0
1,153,74,
1,153,75,
1,153,76,
1,153,77,1.0
1,153,78,1.0
1,153,79,
1,153,80,
1,153,81,1.0
1,153,82,
1,153,83,1.0
1,153,84,
1,153,85,
1,153,87,
1,153,89,
1,153,90,1.0
1,153,91,
1,153,92,
1,153,93,
1,153,94,
1,153,95,1.0
1,153,96,1.0
1,153,97,
1,153,99,
1,153,100,
1,153,103,
1,153,104,
1,153,105,
1,153,107,1.0
1,153,108,
1,153,109,1.0
1,153,110,
1,153,111,
1,153,113,1.0
1,153,114,1.0
1,153,115,
1,153,116,
1,153,117,
1,153,118,1.0
1,153,119,
1,154,61,1.0
1,154,62,
1,154,63,1.0
1,154,64,1.0
1,154,65,
1,154,66,
1,154,68,
1,154,69,
1,154,70,1.0
1,154,72,1.0
1,154,74,
1,154,75,
1,154,76,
1,154,77,1.0
1,154,78,1.0
1,154,79,
1,154,80,
1,154,81,1.0
1,154,82,
1,154,83,1.0
1,154,84,
1,154,85,
1,154,87,
1,154,88,1.0
1,154,89,
1,154,90,1.0
1,154,91,
1,154,92,
1,154,93,
1,154,94,
1,154,95,1.0
1,154,96,1.0
1,154,97,
1,154,99,
1,154,100,
1,154,102,1.0
1,154,103,
1,154,104,
1,154,105,
1,154,106,1.0
1,154,107,1.0
1,154,108,
1,154,109,1.0
1,154,110,
1,154,111,
1,154,113,1.0
1,154,114,1.0
1,154,115,
1,154,116,
1,154,117,
1,154,118,1.0
1,154,119,
1,155,61,1.0
1,155,62,
1,155,63,1.0
1,155,65,
1,155,66,
1,155,68,
1,155,69,
1,155,72,1.0
1,155,74,
1,155,75,
1,155,76,
1,155,78,1.0
1,155,79,
1,155,80,
1,155,81,1.0
1,155,82,
1,155,83,1.0
1,155,84,
1,155,85,
1,155,87,
1,155,89,
1,155,90,1.0
1,155,91,
1,155,92,
1,155,93,
1,155,94,
1,155,95,1.0
1,155,96,1.0
1,155,97,
1,155,99,
1,155,100,
1,155,102,1.0
1,155,103,
1,155,104,
1,155,105,
1,155,108,
1,155,109,1.0
1,155,110,
1,155,111,
1,155,113,1.0
1,155,114,1.0
1,155,115,
1,155,116,
1,155,117,
1,155,119,
1,156,61,1.0
1,156,62,
1,156,63,1.0
1,156,65,
1,156,66,
1,156,68,
1,156,69,
1,156,72,1.0
1,156,74,
1,156,75,
1,156,76,
1,156,78,1.0
1,156,79,
1,156,80,
1,156,81,1.0
1,156,82,
1,156,83,1.0
1,156,84,
1,156,85,
1,156,87,
1,156,89,
1,156,90,1.0
1,156,91,
1,156,92,
1,156,93,
1,156,94,
1,156,95,1.0
1,156,96,1.0
1,156,97,
1,156,99,
1,156,100,
1,156,102,1.0
1,156,103,
1,156,104,
1,156,105,
1,156,108,
1,156,109,1.0
1,156,110,
1,156,111,
1,156,114,1.0
1,156,115,
1,156,116,
1,156,117,
1,156,119,
1,157,61,1.0
1,157,62,
1,157,63,1.0
1,157,65,
1,157,66,
1,157,68,
1,157,69,
1,157,72,1.0
1,157,74,
1,157,75,
1,157,76,
1,157,78,1.0
1,157,79,
1,157,80,
1,157,81,1.0
1,157,82,
1,157,83,1.0
1,157,84,
1,157,85,
1,157,87,
1,157,89,
1,157,90,1.0
1,157,91,
1,157,92,
1,157,93,
1,157,94,
1,157,95,1.0
1,157,96,1.0
1,157,97,
1,157,99,
1,157,100,
1,157,102,1.0
1,157,103,
1,157,104,
1,157,105,
1,157,108,
1,157,109,1.0
1,157,110,
1,157,111,
1,157,114,1.0
1,157,115,
1,157,116,
1,157,117,
1,157,119,
1,158,61,1.0
1,158,62,
1,158,63,1.0
1,158,65,
1,158,66,
1,158,68,
1,158,69,
1,158,72,1.0
1,158,73,1.0
1,158,74,
1,158,75,
1,158,76,
1,158,78,1.0
1,158,79,
1,158,80,
1,158,81,1.0
1,158,82,
1,158,83,1.0
1,158,84,
1,158,85,
1,158,87,
1,158,89,
1,158,90,1.0
1,158,91,
1,158,92,
1,158,93,
1,158,94,
1,158,95,1.0
1,158,96,1.0
1,158,97,
1,158,99,
1,158,100,
1,158,102,1.0
1,158,103,
1,158,104,
1,158,105,
1,158,108,
1,158,109,1.0
1,158,110,
1,158,111,
1,158,113,1.0
1,158,115,
1,158,116,
1,158,117,
1,158,119,
1,159,61,1.0
1,159,62,
1,159,63,1.0
1,159,65,
1,159,66,
1,159,68,
1,159,69,
1,159,72,1.0
1,159,74,
1,159,75,
1,159,76,
1,159,78,1.0
1,159,79,
1,159,80,
1,159,81,1.0
1,159,82,
1,159,83,1.0
1,159,84,
1,159,85,
1,159,87,
1,159,89,
1,159,90,1.0
1,159,91,
1,159,92,
1,159,93,
1,159,94,
1,159,95,1.0
1,159,96,1.0
1,159,97,
1,159,99,
1,159,100,
1,159,102,1.0
1,159,103,
1,159,104,
1,159,105,
1,159,108,
1,159,109,1.0
1,159,110,
1,159,111,
1,159,115,
1,159,116,
1,159,117,
1,159,119,
1,160,61,1.0
1,160,62,
1,160,65,
1,160,66,
1,160,68,
1,160,69,
1,160,72,1.0
1,160,74,
1,160,75,
1,160,76,
1,160,77,1.0
1,160,78,1.0
1,160,79,
1,160,80,
1,160,81,1.0
1,160,82,
1,160,83,1.0
1,160,84,
1,160,85,
1,160,87,
1,160,89,
1,160,90,1.0
1,160,91,
1,160,92,
1,160,93,
1,160,94,
1,160,95,1.0
1,160,96,1.0
1,160,97,
1,160,99,
1,160,100,
1,160,102,1.0
1,160,103,
1,160,104,
1,160,105,
1,160,106,1.0
1,160,108,
1,160,109,1.0
1,160,110,
1,160,111,
1,160,113,1.0
1,160,115,
1,160,116,
1,160,117,
1,160,118,1.0
1,160,119,
1,161,61,1.0
1,161,62,
1,161,63,1.0
1,161,65,
1,161,66,
1,161,68,
1,161,69,
1,161,71,1.0
1,161,72,1.0
1,161,74,
1,161,75,
1,161,76,
1,161,78,1.0
1,161,79,
1,161,80,
1,161,81,1.0
1,161,82,
1,161,83,1.0
1,161,84,
1,161,85,
1,161,87,
1,161,89,
1,161,90,1.0
1,161,91,
1,161,92,
1,161,93,
1,161,94,
1,161,95,1.0
1,161,96,1.0
1,161,97,
1,161,98,1.0
1,161,99,
1,161,100,
1,161,102,1.0
1,161,103,
1,161,104,
1,161,105,
1,161,106,1.0
1,161,108,
1,161,109,1.0
1,161,110,
1,161,111,
1,161,115,
1,161,116,
1,161,117,
1,161,119,
1,162,61,1.0
1,162,62,
1,162,63,1.0
1,162,65,
1,162,66,
1,162,68,
1,162,69,
1,162,72,1.0
1,162,74,
1,162,75,
1,162,76,
1,162,78,1.0
1,162,79,
1,162,80,
1,162,81,1.0
1,162,82,
1,162,83,1.0
1,162,84,
1,162,85,
1,162,87,
1,162,89,
1,162,90,1.0
1,162,91,
1,162,92,
1,162,93,
1,162,94,
1,162,95,1.0
1,162,96,1.0
1,162,97,
1,162,99,
1,162,100,
1,162,102,1.0
1,162,103,
1,162,104,
1,162,105,
1,162,106,1.0
1,162,108,
1,162,109,1.0
1,162,110,
1,162,111,
1,162,115,
1,162,116,
1,162,117,
1,162,119,
1,163,61,1.0
1,163,62,
1,163,63,1.0
1,163,65,
1,163,66,
1,163,68,
1,163,69,
1,163,72,1.0
1,163,74,
1,163,75,
1,163,76,
1,163,78,1.0
1,163,79,
1,163,80,
1,163,82,
1,163,83,1.0
1,163,84,
1,163,85,
1,163,87,
1,163,89,
1,163,90,1.0
1,163,91,
1,163,92,
1,163,93,
1,163,94,
1,163,95,1.0
1,163,96,1.0
1,163,97,
1,163,98,1.0
1,163,99,
1,163,100,
1,163,102,1.0
1,163,103,
1,163,104,
1,163,105,
1,163,106,1.0
1,163,108,
1,163,109,1.0
1,163,110,
1,163,111,
1,163,113,1.0
1,163,114,1.0
1,163,115,
1,163,116,
1,163,117,
1,163,119,
1,164,61,1.0
1,164,62,
1,164,63,1.0
1,164,64,1.0
1,164,65,
1,164,66,
1,164,68,
1,164,69,
1,164,72,1.0
1,164,73,1.0
1,164,74,
1,164,75,
1,164,76,
1,164,78,1.0
1,164,79,
1,164,80,
1,164,81,1.0
1,164,82,
1,164,83,1.0
1,164,84,
1,164,85,
1,164,87,
1,164,89,
1,164,90,1.0
1,164,91,
1,164,92,
1,164,93,
1,164,94,
1,164,95,1.0
1,164,96,1.0
1,164,97,
1,164,99,
1,164,100,
1,164,102,1.0
1,164,103,
1,164,104,
1,164,105,
1,164,106,1.0
1,164,108,
1,164,109,1.0
1,164,110,
1,164,111,
1,164,114,1.0
1,164,115,
1,164,116,
1,164,117,
1,164,119,
1,165,61,1.0
1,165,62,
1,165,63,1.0
1,165,64,1.0
1,165,65,
1,165,66,
1,165,68,
1,165,69,
1,165,72,1.0
1,165,73,1.0
1,165,74,
1,165,75,
1,165,76,
1,165,78,1.0
1,165,79,
1,165,80,
1,165,81,1.0
1,165,82,
1,165,83,1.0
1,165,84,
1,165,85,
1,165,87,
1,165,89,
1,165,90,1.0
1,165,91,
1,165,92,
1,165,93,
1,165,94,
1,165,95,1.0
1,165,96,1.0
1,165,97,
1,165,98,1.0
1,165,99,
1,165,100,
1,165,102,1.0
1,165,103,
1,165,104,
1,165,105,
1,165,106,1.0
1,165,107,1.0
1,165,108,
1,165,109,1.0
1,165,110,
1,165,111,
1,165,115,
1,165,116,
1,165,117,
1,165,119,
1,166,61,1.0
1,166,62,
1,166,63,1.0
1,166,65,
1,166,66,
1,166,68,
1,166,69,
1,166,70,1.0
1,166,72,1.0
1,166,73,1.0
1,166,74,
1,166,75,
1,166,76,
1,166,78,1.0
1,166,79,
1,166,80,
1,166,81,1.0
1,166,82,
1,166,83,1.0
1,166,84,
1,166,85,
1,166,87,
1,166,89,
1,166,90,1.0
1,166,91,
1,166,92,
1,166,93,
1,166,94,
1,166,95,1.0
1,166,96,1.0
1,166,97,
1,166,99,
1,166,100,
1,166,102,1.0
1,166,103,
1,166,104,
1,166,105,
1,166,106,1.0
1,166,107,1.0
1,166,108,
1,166,109,1.0
1,166,110,
1,166,111,
1,166,112,1.0
1,166,113,1.0
1,166,114,1.0
1,166,115,
1,166,116,
1,166,117,
1,166,119,
1,167,61,1.0
1,167,62,
1,167,63,1.0
1,167,65,
1,167,66,
1,167,68,
1,167,69,
1,167,72,1.0
1,167,73,1.0
1,167,74,
1,167,75,
1,167,76,
1,167,78,1.0
1,167,79,
1,167,80,
1,167,81,1.0
1,167,82,
1,167,83,1.0
1,167,84,
1,167,85,
1,167,87,
1,167,89,
1,167,90,1.0
1,167,91,
1,167,92,
1,167,93,
1,167,94,
1,167,95,1.0
1,167,96,1.0
1,167,97,
1,167,98,1.0
1,167,99,
1,167,100,
1,167,102,1.0
1,167,103,
1,167,104,
1,167,105,
1,167,108,
1,167,109,1.0
1,167,110,
1,167,111,
1,167,112,1.0
1,167,114,1.0
1,167,115,
1,167,116,
1,167,117,
1,167,119,
1,168,61,1.0
1,168,62,
1,168,63,1.0
1,168,65,
1,168,66,
1,168,68,
1,168,69,
1,168,71,1.0
1,168,72,1.0
1,168,73,1.0
1,168,74,
1,168,75,
1,168,76,
1,168,78,1.0
1,168,79,
1,168,80,
1,168,81,1.0
1,168,82,
1,168,83,1.0
1,168,84,
1,168,85,
1,168,87,
1,168,89,
1,168,90,1.0
1,168,91,
1,168,92,
1,168,93,
1,168,94,
1,168,95,1.0
1,168,96,1.0
1,168,97,
1,168,99,
1,168,100,
1,168,102,1.0
1,168,103,
1,168,104,
1,168,105,
1,168,108,
1,168,109,1.0
1,168,110,
1,168,111,
1,168,114,1.0
1,168,115,
1,168,116,
1,168,117,
1,168,119,
1,169,61,1.0
1,169,62,
1,169,65,
1,169,66,
1,169,68,
1,169,69,
1,169,71,1.0
1,169,72,1.0
1,169,74,
1,169,75,
1,169,76,
1,169,78,1.0
1,169,79,
1,169,80,
1,169,81,1.0
1,169,82,
1,169,83,1.0
1,169,84,
1,169,85,
1,169,87,
1,169,89,
1,169,90,1.0
1,169,91,
1,169,92,
1,169,93,
1,169,94,
1,169,95,1.0
1,169,96,1.0
1,169,97,
1,169,98,1.0
1,169,99,
1,169,100,
1,169,102,1.0
1,169,103,
1,169,104,
1,169,105,
1,169,108,
1,169,109,1.0
1,169,110,
1,169,111,
1,169,114,1.0
1,169,115,
1,169,116,
1,169,117,
1,169,119,
1,170,61,1.0
1,170,62,
1,170,65,
1,170,66,
1,170,68,
1,170,69,
1,170,71,1.0
1,170,72,1.0
1,170,73,1.0
1,170,74,
1,170,75,
1,170,76,
1,170,78,1.0
1,170,79,
1,170,80,
1,170,81,1.0
1,170,82,
1,170,83,1.0
1,170,84,
1,170,85,
1,170,87,
1,170,89,
1,170,90,1.0
1,170,91,
1,170,92,
1,170,93,
1,170,94,
1,170,95,1.0
1,170,96,1.0
1,170,97,
1,170,99,
1,170,100,
1,170,102,1.0
1,170,103,
1,170,104,
1,170,105,
1,170,106,1.0
1,170,108,
1,170,109,1.0
1,170,110,
1,170,111,
1,170,114,1.0
1,170,115,
1,170,116,
1,170,117,
1,170,119,
1,171,61,1.0
1,171,62,
1,171,63,1.0
1,171,64,1.0
1,171,65,
1,171,66,
1,171,68,
1,171,69,
1,171,71,1.0
1,171,72,1.0
1,171,73,1.0
1,171,74,
1,171,75,
1,171,76,
1,171,78,1.0
1,171,79,
1,171,80,
1,171,81,1.0
1,171,82,
1,171,83,1.0
1,171,84,
1,171,85,
1,171,87,
1,171,89,
1,171,90,1.0
1,171,91,
1,171,92,
1,171,93,
1,171,94,
1,171,95,1.0
1,171,96,1.0
1,171,97,
1,171,98,1.0
1,171,99,
1,171,100,
1,171,101,1.0
1,171,102,1.0
1,171,103,
1,171,104,
1,171,105,
1,171,108,
1,171,109,1.0
1,171,110,
1,171,111,
1,171,113,1.0
1,171,114,1.0
1,171,115,
1,171,116,
1,171,117,
1,171,119,
1,172,61,1.0
1,172,62,
1,172,65,
1,172,66,
1,172,68,
1,172,69,
1,172,71,1.0
1,172,72,1.0
1,172,74,
1,172,75,
1,172,76,
1,172,78,1.0
1,172,79,
1,172,80,
1,172,81,1.0
1,172,82,
1,172,83,1.0
1,172,84,
1,172,85,
1,172,86,1.0
1,172,87,
1,172,89,
1,172,90,1.0
1,172,91,
1,172,92,
1,172,93,
1,172,94,
1,172,95,1.0
1,172,96,1.0
1,172,97,
1,172,98,1.0
1,172,99,
1,172,100,
1,172,102,1.0
1,172,103,
1,172,104,
1,172,105,
1,172,108,
1,172,109,1.0
1,172,110,
1,172,111,
1,172,113,1.0
1,172,114,1.0
1,172,115,
1,172,116,
1,172,117,
1,172,119,
1,173,61,1.0
1,173,62,
1,173,65,
1,173,66,
1,173,68,
1,173,69,
1,173,71,1.0
1,173,72,1.0
1,173,74,
1,173,75,
1,173,76,
1,173,78,1.0
1,173,79,
1,173,80,
1,173,81,1.0
1,173,82,
1,173,83,1.0
1,173,84,
1,173,85,
1,173,86,1.0
1,173,87,
1,173,89,
1,173,90,1.0
1,173,91,
1,173,92,
1,173,93,
1,173,94,
1,173,95,1.0
1,173,96,1.0
1,173,97,
1,173,99,
1,173,100,
1,173,102,1.0
1,173,103,
1,173,104,
1,173,105,
1,173,108,
1,173,109,1.0
1,173,110,
1,173,111,
1,173,112,1.0
1,173,113,1.0
1,173,114,1.0
1,173,115,
1,173,116,
1,173,117,
1,173,119,
1,174,61,1.0
1,174,62,
1,174,63,1.0
1,174,65,
1,174,66,
1,174,68,
1,174,69,
1,174,70,1.0
1,174,71,1.0
1,174,72,1.0
1,174,73,1.0
1,174,74,
1,174,75,
1,174,76,
1,174,78,1.0
1,174,79,
1,174,80,
1,174,81,1.0
1,174,82,
1,174,83,1.0
1,174,84,
1,174,85,
1,174,87,
1,174,89,
1,174,90,1.0
1,174,91,
1,174,92,
1,174,93,
1,174,94,
1,174,95,1.0
1,174,96,1.0
1,174,97,
1,174,98,1.0
1,174,99,
1,174,100,
1,174,102,1.0
1,174,103,
1,174,104,
1,174,105,
1,174,108,
1,174,109,1.0
1,174,110,
1,174,111,
1,174,113,1.0
1,174,115,
1,174,116,
1,174,117,
1,174,118,1.0
1,174,119,
1,175,61,1.0
1,175,62,
1,175,63,1.0
1,175,65,
1,175,66,
1,175,68,
1,175,69,
1,175,70,1.0
1,175,71,1.0
1,175,72,1.0
1,175,74,
1,175,75,
1,175,76,
1,175,78,1.0
1,175,79,
1,175,80,
1,175,81,1.0
1,175,82,
1,175,83,1.0
1,175,84,
1,175,85,
1,175,87,
1,175,89,
1,175,90,1.0
1,175,91,
1,175,92,
1,175,93,
1,175,94,
1,175,96,1.0
1,175,97,
1,175,98,1.0
1,175,99,
1,175,100,
1,175,102,1.0
1,175,103,
1,175,104,
1,175,105,
1,175,108,
1,175,109,1.0
1,175,110,
1,175,111,
1,175,113,1.0
1,175,115,
1,175,116,
1,175,117,
1,175,118,1.0
1,175,119,
1,176,61,1.0
1,176,62,
1,176,63,1.0
1,176,65,
1,176,66,
1,176,68,
1,176,69,
1,176,71,1.0
1,176,72,1.0
1,176,74,
1,176,75,
1,176,76,
1,176,78,1.0
1,176,79,
1,176,80,
1,176,81,1.0
1,176,82,
1,176,83,1.0
1,176,84,
1,176,85,
1,176,87,
1,176,89,
1,176,90,1.0
1,176,91,
1,176,92,
1,176,93,
1,176,94,
1,176,95,1.0
1,176,97,
1,176,99,
1,176,100,
1,176,102,1.0
1,176,103,
1,176,104,
1,176,105,
1,176,108,
1,176,109,1.0
1,176,110,
1,176,111,
1,176,113,1.0
1,176,115,
1,176,116,
1,176,117,
1,176,119,
1,177,61,1.0
1,177,62,
1,177,63,1.0
1,177,65,
1,177,66,
1,177,67,1.0
1,177,68,
1,177,69,
1,177,70,1.0
1,177,72,1.0
1,177,73,1.0
1,177,74,
1,177,75,
1,177,76,
1,177,78,1.0
1,177,79,
1,177,80,
1,177,81,1.0
1,177,82,
1,177,83,1.0
1,177,84,
1,177,85,
1,177,87,
1,177,89,
1,177,90,1.0
1,177,91,
1,177,92,
1,177,93,
1,177,94,
1,177,95,1.0
1,177,96,1.0
1,177,97,
1,177,99,
1,177,100,
1,177,102,1.0
1,177,103,
1,177,104,
1,177,105,
1,177,108,
1,177,109,1.0
1,177,110,
1,177,111,
1,177,113,1.0
1,177,115,
1,177,116,
1,177,117,
1,177,119,
1,178,61,1.0
1,178,62,
1,178,63,1.0
1,178,65,
1,178,66,
1,178,68,
1,178,69,
1,178,72,1.0
1,178,73,1.0
1,178,74,
1,178,75,
1,178,76,
1,178,78,1.0
1,178,79,
1,178,80,
1,178,81,1.0
1,178,82,
1,178,83,1.0
1,178,84,
1,178,85,
1,178,87,
1,178,88,1.0
1,178,89,
1,178,90,1.0
1,178,91,
1,178,92,
1,178,93,
1,178,94,
1,178,95,1.0
1,178,96,1.0
1,178,97,
1,178,99,
1,178,100,
1,178,102,1.0
1,178,103,
1,178,104,
1,178,105,
1,178,108,
1,178,109,1.0
1,178,110,
1,178,111,
1,178,113,1.0
1,178,115,
1,178,116,
1,178,117,
1,178,119,
1,179,61,1.0
1,179,62,
1,179,63,1.0
1,179,65,
1,179,66,
1,179,68,
1,179,69,
1,179,70,1.0
1,179,71,1.0
1,179,72,1.0
1,179,73,1.0
1,179,74,
1,179,75,
1,179,76,
1,179,77,1.0
1,179,78,1.0
1,179,79,
1,179,80,
1,179,81,1.0
1,179,82,
1,179,83,1.0
1,179,84,
1,179,85,
1,179,87,
1,179,89,
1,179,90,1.0
1,179,91,
1,179,92,
1,179,93,
1,179,94,
1,179,95,1.0
1,179,97,
1,179,99,
1,179,100,
1,179,102,1.0
1,179,103,
1,179,104,
1,179,105,
1,179,108,
1,179,109,1.0
1,179,110,
1,179,111,
1,179,114,1.0
1,179,115,
1,179,116,
1,179,117,
1,179,118,1.0
1,179,119,
1,180,61,1.0
1,180,62,
1,180,63,1.0
1,180,65,
1,180,66,
1,180,68,
1,180,69,
1,180,70,1.0
1,180,72,1.0
1,180,74,
1,180,75,
1,180,76,
1,180,78,1.0
1,180,79,
1,180,80,
1,180,81,1.0
1,180,82,
1,180,83,1.0
1,180,84,
1,180,85,
1,180,87,
1,180,89,
1,180,90,1.0
1,180,91,
1,180,92,
1,180,93,
1,180,94,
1,180,95,1.0
1,180,96,1.0
1,180,97,
1,180,99,
1,180,100,
1,180,102,1.0
1,180,103,
1,180,104,
1,180,105,
1,180,106,1.0
1,180,108,
1,180,109,1.0
1,180,110,
1,180,111,
1,180,113,1.0
1,180,114,1.0
1,180,115,
1,180,116,
1,180,117,
1,180,119,
1,181,61,1.0
1,181,62,
1,181,63,1.0
1,181,65,
1,181,66,
1,181,68,
1,181,69,
1,181,70,1.0
1,181,72,1.0
1,181,74,
1,181,75,
1,181,76,
1,181,78,1.0
1,181,79,
1,181,80,
1,181,81,1.0
1,181,82,
1,181,83,1.0
1,181,84,
1,181,85,
1,181,87,
1,181,89,
1,181,90,1.0
1,181,91,
1,181,92,
1,181,93,
1,181,94,
1,181,95,1.0
1,181,96,1.0
1,181,97,
1,181,98,1.0
1,181,99,
1,181,100,
1,181,102,1.0
1,181,103,
1,181,104,
1,181,105,
1,181,108,
1,181,109,1.0
1,181,110,
1,181,111,
1,181,115,
1,181,116,
1,181,117,
1,181,119,
1,182,61,1.0
1,182,62,
1,182,63,1.0
1,182,65,
1,182,66,
1,182,68,
1,182,69,
1,182,72,1.0
1,182,74,
1,182,75,
1,182,76,
1,182,78,1.0
1,182,79,
1,182,80,
1,182,81,1.0
1,182,82,
1,182,83,1.0
1,182,84,
1,182,85,
1,182,87,
1,182,89,
1,182,90,1.0
1,182,91,
1,182,92,
1,182,93,
1,182,94,
1,182,95,1.0
1,182,96,1.0
1,182,97,
1,182,98,1.0
1,182,99,
1,182,100,
1,182,102,1.0
1,182,103,
1,182,104,
1,182,105,
1,182,106,1.0
1,182,108,
1,182,109,1.0
1,182,110,
1,182,111,
1,182,115,
1,182,116,
1,182,117,
1,182,119,
1,183,61,1.0
1,183,62,
1,183,63,1.0
1,183,65,
1,183,66,
1,183,68,
1,183,69,
1,183,72,1.0
1,183,74,
1,183,75,
1,183,76,
1,183,78,1.0
1,183,79,
1,183,80,
1,183,81,1.0
1,183,82,
1,183,83,1.0
1,183,84,
1,183,85,
1,183,87,
1,183,89,
1,183,90,1.0
1,183,91,
1,183,92,
1,183,93,
1,183,94,
1,183,95,1.0
1,183,96,1.0
1,183,97,
1,183,99,
1,183,100,
1,183,102,1.0
1,183,103,
1,183,104,
1,183,105,
1,183,107,1.0
1,183,108,
